,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
261,牡丹江,,嘎嘎滴(*˘︶˘*).｡.:*♡,1111120794,糖球0,5.0,2
262,新郑,1,不错 挺震撼的,1111126197,天霸动霸tua！582,5.0,3
263,保定,,好看，特别好看,1111102575,hyI729210246,4.5,2
264,邢台,,好看nice,1111120534,THW610705318,5.0,3
265,洛阳,,表现出了女排精神很好,1111122615,万全.,4.0,2
266,珠海,1,不错 值得去看看,1111119871,FYM71,5.0,3
267,洛阳,2,很好看 巩俐很有气质,1111118961,甜掉牙A,5.0,4
268,贵阳,1,好看，值得去看！,1111120223,QDt305523549,4.5,3
269,聊城,2,一直在讲比赛，看起来有点累，因为作为90后对上一代人的背景和情怀有些陌生，加上电影对比赛的夺冠又没有足够的铺垫，不太能有代入感。,1111119733,dudu,2.5,3
270,合肥,,不错？？？？,1111091880,NgU288635777,5.0,2
271,甘孜,,喜欢，好看，,1111115377,SmL861752281,5.0,2
272,杭州,,一般来说一般的,1111118037,hkj200202,3.0,3
273,孝感,1,体育无国界！！！,1111116063,VAe235078958,5.0,3
274,郑州,1,很励志，很牛,1111062999,煜WL,4.5,2
275,洛阳,1,好看，真的很好看,1111113104,WDK240613845,5.0,3
276,长沙,2,好看，音乐也好,1111107326,圣诞豆壳子,5.0,2
277,义乌,2,超级好看，棒棒,1111106379,时倾.,5.0,2
278,白城,,剧情上来说稍显薄弱，不过女排这个题材本身就是一个稍一展开，就是一个30集电视连续剧的东西，所以也无可厚非。巩俐的表演确实是很惊艳，真的很像郎平指导，而白浪的出现更是很漂亮，有点儿年轻郎平的那个意思，但是确实还是差一点儿啊！女排姑娘的出现实在是太漂亮了，自己演自己，真的很有想法，有一些小细节上做的很漂亮，这个片子值得看，真的值得看。,1111105677,孙逊1982,3.5,2
279,孝感,,剧情一般般，没达到理想效果,1111103554,ynf160077870,2.5,2
280,齐齐哈尔,2,哭死！天呐，巩俐演技绝了，所有人的演技都在线，剧情也给力真实不尴尬，没有故作情怀却也触动了我,1111104425,赵🐇,5.0,3
281,南京,2,👍👍👍,1111099988,陈陈陈_Ye,4.0,2
282,扬州,,一般般，有泪点,1111098962,玉瑾多多,3.5,2
283,常州,,"很好看，感人

",1111101326,Vrc910319570,4.5,4
284,郑州,,好看，非常喜欢,1111072896,SlC680007448,4.5,2
285,沈阳,,比较好，挺感人的,1111099713,林蛋大蛋林,5.0,1
286,北京,2,挺好看的电影，值得观看！,1111100216,changze2009,5.0,2
287,西安,2,很好看，我喜欢,1111100073,＄【优秀】＄,5.0,3
288,兰州,,很不错滴电影,1111100062,小澈的宝贝,4.0,2
289,广州,,好看，讲了当年女排夺冠是多么的不容易，女排永远滴神,1111096522,瘋坚,5.0,2
